canonical_name,organization_type,industry,union_affiliation,local_number,official_identifier,website,public_phone,public_email,street,city,state,zip,latitude,longitude,estimated_reach,active_status,public_accessibility,active_program,asserted_fields,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"AVO Fence & Supply, Stoughton MA",workplace,"","","","",https://www.avofenceandsupply.com/,781-341-2963,"","",Stoughton,MA,"","","","","","","",website;public_phone,https://www.avofenceandsupply.com/about/,AVO Fence & Supply,About Us,2026-08-17,"",4,official_organization_page,manual:round4:avo-fence-supply-stoughton-ma:077:2026-08-17,manual,verified
Adviniacare Abington LLC DBA Colony Center for Health & Rehabilitation,workplace,"","","","",https://www.adviniacare.com/,844-423-8464,"","",Abington,MA,"","","","","","","",website;public_phone,https://www.adviniacare.com/contact-us/,AdviniaCare,Contact Us,2026-08-17,"",4,contact_page,manual:round4:adviniacare-abington-llc-dba-colony-center-for-health-rehabi:078:2026-08-17,manual,verified
Adviniacare East Bridgewater LLC DBA Sachem Center for Health & Rehabilitation,workplace,"","","","",https://www.adviniacare.com/,844-423-8464,"","",East Bridgewater,MA,"","","","","","","",website;public_phone,https://www.adviniacare.com/contact-us/,AdviniaCare,Contact Us,2026-08-17,"",4,contact_page,manual:round4:adviniacare-east-bridgewater-llc-dba-sachem-center-for-healt:079:2026-08-17,manual,verified
Anderson Insulation of Abington,workplace,"","","","",https://www.andersoninsul.com/,781-857-1000,info@andersoninsul.com,"",Abington,MA,"","","","","","","",website;public_phone;public_email,https://www.andersoninsul.com/contact-us/,Anderson Insulation,Contact Us,2026-08-17,"",4,contact_page,manual:round4:anderson-insulation-of-abington:080:2026-08-17,manual,verified
Brandon woods Of New Bedford,workplace,"","","","",https://brandonwoodsnewbedford.com/,508-997-9396,centraladmissions@egmcare.com,"",New Bedford,MA,"","","","","","","",website;public_phone;public_email,https://brandonwoodsnewbedford.com/,Brandon Woods of New Bedford,Brandon Woods of New Bedford,2026-08-17,"",4,official_organization_page,manual:round4:brandon-woods-of-new-bedford:081:2026-08-17,manual,verified
"Harbor Health Services Inc, ESP Brockton",workplace,"","","","",https://hhsi.us/elder-service-plan/,774-470-6700,espinfo@hhsi.us,"",Brockton,MA,"","","","","","","",website;public_phone;public_email,https://hhsi.us/elder-service-plan/services-at-esp/,Harbor Health,Services at ESP,2026-08-17,"",4,official_organization_page,manual:round4:harbor-health-services-inc-esp-brockton:082:2026-08-17,manual,verified
"Harbor Health Services, Inc. HCHC-P",workplace,"","","","",https://hhsi.us/,508-778-5470,"","",Plymouth,MA,"","","","","","","",website;public_phone,https://hhsi.us/elder-service-plan/services-at-esp/,Harbor Health,Services at ESP,2026-08-17,"",4,official_organization_page,manual:round4:harbor-health-services-inc-hchc-p:083:2026-08-17,manual,verified
Imperial Pools Taunton,workplace,"","","","",https://www.imperialpools.com/,508-339-3830,tauntonb2b@imperialpools.com,"",Taunton,MA,"","","","","","","",website;public_phone;public_email,https://www.imperialpoolsb2b.mobi/advancedwebpage.aspx?cmspage=contact-us,Imperial Pools Distribution,Contact Us,2026-08-17,"",4,contact_page,manual:round4:imperial-pools-taunton:084:2026-08-17,manual,verified
Norwood Engineering,workplace,"","","","",https://www.norwoodengineering.com/,781-762-0143,"","",Norwood,MA,"","","","","","","",website;public_phone,https://www.norwoodengineering.com/contact.html,Norwood Engineering,Contact Us,2026-08-17,"",4,contact_page,manual:round4:norwood-engineering:085:2026-08-17,manual,verified
OCEAN HONDA OF BROCKTON,workplace,"","","","",https://www.oceanhondabrockton.com/,508-436-2641,"","",Brockton,MA,"","","","","","","",website;public_phone,https://www.oceanhondabrockton.com/welcome/,Ocean Honda of Brockton,Welcome,2026-08-17,"",4,official_organization_page,manual:round4:ocean-honda-of-brockton:086:2026-08-17,manual,verified
The Paper Store - 0023 - Wareham MA,workplace,"","","","",https://stores.hallmark.com/ma/wareham/the-paper-store-of-wareham-wareham-ma-016805.html,508-273-0515,"","",Wareham,MA,"","","","","","","",website;public_phone,https://stores.hallmark.com/ma/wareham/the-paper-store-of-wareham-wareham-ma-016805.html,Hallmark,The Paper Store of Wareham,2026-08-17,"",4,official_organization_page,manual:round4:the-paper-store-0023-wareham-ma:087:2026-08-17,manual,verified
The Paper Store - 0060 - Mansfield MA,workplace,"","","","",https://stores.hallmark.com/ma/mansfield/the-paper-store-of-mansfield-mansfield-ma-032777.html,508-618-7299,"","",Mansfield,MA,"","","","","","","",website;public_phone,https://stores.hallmark.com/ma/mansfield/the-paper-store-of-mansfield-mansfield-ma-032777.html,Hallmark,The Paper Store of Mansfield,2026-08-17,"",4,official_organization_page,manual:round4:the-paper-store-0060-mansfield-ma:088:2026-08-17,manual,verified
The Paper Store - 0063 - Taunton MA,workplace,"","","","",https://stores.hallmark.com/ma/taunton/the-paper-store-of-taunton-taunton-ma-002489.html,774-406-5500,"","",Taunton,MA,"","","","","","","",website;public_phone,https://stores.hallmark.com/ma/taunton/the-paper-store-of-taunton-taunton-ma-002489.html,Hallmark,The Paper Store of Taunton,2026-08-17,"",4,official_organization_page,manual:round4:the-paper-store-0063-taunton-ma:089:2026-08-17,manual,verified
The Paper Store - 0069 - Quincy MA,workplace,"","","","",https://stores.hallmark.com/ma/quincy/the-paper-store-of-quincy-quincy-ma-066480.html,617-769-0018,"","",Quincy,MA,"","","","","","","",website;public_phone,https://stores.hallmark.com/ma/quincy/the-paper-store-of-quincy-quincy-ma-066480.html,Hallmark,The Paper Store of Quincy,2026-08-17,"",4,official_organization_page,manual:round4:the-paper-store-0069-quincy-ma:090:2026-08-17,manual,verified
The Paper Store - 0072 - Plymouth MA,workplace,"","","","",https://stores.hallmark.com/ma/plymouth/the-paper-store-of-plymouth-plymouth-ma-019404.html,508-830-0025,"","",Plymouth,MA,"","","","","","","",website;public_phone,https://stores.hallmark.com/ma/plymouth/the-paper-store-of-plymouth-plymouth-ma-019404.html,Hallmark,The Paper Store of Plymouth,2026-08-17,"",4,official_organization_page,manual:round4:the-paper-store-0072-plymouth-ma:091:2026-08-17,manual,verified
The Paper Store - 0074 - Braintree MA,workplace,"","","","",https://stores.hallmark.com/ma/braintree/the-paper-store-of-braintree-braintree-ma-003150.html,781-848-1610,"","",Braintree,MA,"","","","","","","",website;public_phone,https://stores.hallmark.com/ma/braintree/the-paper-store-of-braintree-braintree-ma-003150.html,Hallmark,The Paper Store of Braintree,2026-08-17,"",4,official_organization_page,manual:round4:the-paper-store-0074-braintree-ma:092:2026-08-17,manual,verified
Price Rite Marketplace #378,workplace,"","","","",https://www.priceritemarketplace.com/,508-584-4472,"","",Brockton,MA,"","","","","","","",website;public_phone,https://www.priceritemarketplace.com/sm/planning/rsid/378/ads,Price Rite Marketplace,Price Rite of Brockton,2026-08-17,"",4,official_organization_page,manual:round4:price-rite-marketplace-378:093:2026-08-17,manual,verified
Price Rite Marketplace #379,workplace,"","","","",https://www.priceritemarketplace.com/,781-847-4022,"","",Stoughton,MA,"","","","","","","",website;public_phone,https://maps.apple.com/place?place-id=IF421EF3B61652AB4,Apple Maps,Price Rite Stoughton,2026-08-17,"",3,reliable_secondary,manual:round4:price-rite-marketplace-379:094:2026-08-17,manual,verified
Price Rite Store 328 Stoughton,workplace,"","","","",https://www.priceritemarketplace.com/,781-847-4022,"","",Stoughton,MA,"","","","","","","",website;public_phone,https://maps.apple.com/place?place-id=IF421EF3B61652AB4,Apple Maps,Price Rite Stoughton,2026-08-17,"",3,reliable_secondary,manual:round4:price-rite-store-328-stoughton:095:2026-08-17,manual,verified
Price Rite Store 332 Fall River,workplace,"","","","",https://www.priceritemarketplace.com/,508-672-2816,"","",Fall River,MA,"","","","","","","",website;public_phone,https://www.priceritemarketplace.com/sm/planning/rsid/332/categories/meat/beef-id-519883,Price Rite Marketplace,Price Rite of Fall River,2026-08-17,"",4,official_organization_page,manual:round4:price-rite-store-332-fall-river:096:2026-08-17,manual,verified
Price Rite Store 356 New Bedford,workplace,"","","","",https://www.priceritemarketplace.com/,508-992-3719,"","",New Bedford,MA,"","","","","","","",website;public_phone,https://maps.apple.com/place?place-id=IE82BC83E1130ABC0,Apple Maps,Price Rite New Bedford,2026-08-17,"",3,reliable_secondary,manual:round4:price-rite-store-356-new-bedford:097:2026-08-17,manual,verified
Residence Inn Brockton,workplace,"","","","",https://www.marriott.com/en-us/hotels/bosbc-residence-inn-boston-brockton-easton/overview/,508-583-3600,"","",Brockton,MA,"","","","","","","",website;public_phone,https://www.marriott.com/en-us/hotels/bosbc-residence-inn-boston-brockton-easton/overview/,Marriott,Residence Inn Boston Brockton/Easton,2026-08-17,"",4,official_organization_page,manual:round4:residence-inn-brockton:098:2026-08-17,manual,verified
Commonwealth Building Inc.,workplace,"","","","",https://combuild.com/,617-770-0050,info@combuild.com,"",Rockland,MA,"","","","","","","",website;public_phone;public_email,https://combuild.com/contact-us/,Commonwealth Building,Contact Us,2026-08-17,"",4,contact_page,manual:round4:commonwealth-building-inc:099:2026-08-17,manual,verified
Hancock Park Rehabilitation and Nursing Center,workplace,"","","","",https://www.banecare.com/,617-773-4222,"","",Quincy,MA,"","","","","","","",website;public_phone,https://www.banecare.com/hancock-park-skilled-nursing-home-rehabilitation/,BaneCare,Hancock Park Rehab & Nursing Center,2026-08-17,"",4,official_organization_page,manual:round4:hancock-park-rehabilitation-and-nursing-center:100:2026-08-17,manual,verified
John Scott House Rehabilitation and Nursing Center,workplace,"","","","",https://www.banecare.com/,781-843-1860,"","",Braintree,MA,"","","","","","","",website;public_phone,https://www.banecare.com/john-scott-house-contact-and-referrals/,BaneCare,John Scott House Contact and Referrals,2026-08-17,"",4,contact_page,manual:round4:john-scott-house-rehabilitation-and-nursing-center:101:2026-08-17,manual,verified
Town of Plymouth-DPW,workplace,"","","","",https://www.plymouth-ma.gov/,508-747-1620,"","",Plymouth,MA,"","","","","","","",website;public_phone,https://www.plymouth-ma.gov/DocumentCenter/View/3074/Water-and-Sewer-Abatement,Town of Plymouth,Department of Public Works Utility Abatement,2026-08-17,"",5,public_registry,manual:round4:town-of-plymouth-dpw:102:2026-08-17,manual,verified
ADVANCED INSTRUMENTS LLC,workplace,"","","","",https://www.aicompanies.com/,781-320-9000,"","",Norwood,MA,"","","","","","","",website;public_phone,https://www.aicompanies.com/contact/request-a-quote/,Advanced Instruments,Request a Quote,2026-08-17,"",4,contact_page,manual:round4:advanced-instruments-llc:103:2026-08-17,manual,verified
"ALERT AMBULANCE SERVICE, INC.",workplace,"","","","",https://alertems.com/,888-665-2475,"","",Fall River,MA,"","","","","","","",website;public_phone,https://alertems.com/contact/,Alert Ambulance,Contact,2026-08-17,"",4,contact_page,manual:round4:alert-ambulance-service-inc:104:2026-08-17,manual,verified
Middleborough Gas & Electric Department Administration Office,workplace,"","","","",https://www.mged.com/,508-947-1371,"","",Middleborough,MA,"","","","","","","",website;public_phone,https://www.mged.com/270/Department-Directory,Middleborough Gas & Electric Department,Department Directory,2026-08-17,"",4,official_organization_page,manual:round4:middleborough-gas-electric-department-administration-office:105:2026-08-17,manual,verified
Middleborough Gas & Electric Department Gas Division,workplace,"","","","",https://www.mged.com/,508-947-1535,"","",Middleborough,MA,"","","","","","","",website;public_phone,https://www.mged.com/270/Department-Directory,Middleborough Gas & Electric Department,Department Directory,2026-08-17,"",4,official_organization_page,manual:round4:middleborough-gas-electric-department-gas-division:106:2026-08-17,manual,verified
New Bedford Housing,workplace,"","","","",https://www.newbedfordhousingauthority.org/,508-997-4800,"","",New Bedford,MA,"","","","","","","",website;public_phone,https://publichousingfacilityreview.mass.gov/Public/GridGetAPFile?Recno=1219,Commonwealth of Massachusetts,New Bedford Housing Authority Annual Plan 2026,2026-08-17,2025-10-27,5,public_registry,manual:round4:new-bedford-housing:107:2026-08-17,manual,verified
Alliance Health at Braintree,workplace,"","","","",https://alliancehhs.org/braintree/,781-848-2050,"","",Braintree,MA,"","","","","","","",website;public_phone,https://alliancehhs.org/braintree/,Alliance Health & Human Services,Alliance Health at Braintree,2026-08-17,"",4,official_organization_page,manual:round4:alliance-health-at-braintree:108:2026-08-17,manual,verified
Eastern Fisheries,workplace,"","","","",https://www.easternfisheries.com/,508-993-5300,info@easternfisheries.com,"",New Bedford,MA,"","","","","","","",website;public_phone;public_email,https://www.easternfisheries.com/about/operations/,Eastern Fisheries,Operations,2026-08-17,"",4,official_organization_page,manual:round4:eastern-fisheries:109:2026-08-17,manual,verified
GOODRICH LUMBER CO.,workplace,"","","","",https://goodrichlumber.com/,781-422-0131,info@goodrichlumber.com,"",Kingston,MA,"","","","","","","",website;public_phone;public_email,https://goodrichlumber.com/,Goodrich Lumber,Goodrich Lumber,2026-08-17,"",4,official_organization_page,manual:round4:goodrich-lumber-co:110:2026-08-17,manual,verified
"Merrow Manufacturing, LLC",workplace,"","","","",https://merrowmfg.com/,508-689-4095,cs@merrowmfg.com,"",Fall River,MA,"","","","","","","",website;public_phone;public_email,https://merrowmfg.com/merrow-invests-in-fall-river-massachusetts/,Merrow Manufacturing,News & Press,2026-08-17,"",4,official_organization_page,manual:round4:merrow-manufacturing-llc:111:2026-08-17,manual,verified
"Fall River Manufacturing Company, Inc.",workplace,Fastener manufacturing,"","","",https://www.fallrivermfg.com/,800-275-6991,"",540 Currant Road,Fall River,MA,02720,"","","","","","",website;public_phone;street;city;state;zip;industry,https://www.fallrivermfg.com/,Fall River Manufacturing Company,Fall River Manufacturing Company,2026-08-17,"",4,official_organization_page,manual:round4:fall-river-manufacturing-company-inc:112:2026-08-17,manual,verified
