canonical_name,organization_type,industry,union_affiliation,local_number,official_identifier,website,public_phone,public_email,street,city,state,zip,latitude,longitude,estimated_reach,active_status,public_accessibility,active_program,asserted_fields,source_url,publisher,source_title,retrieval_date,publication_date,source_strength,source_type,raw_source_identifier,extraction_method,validation_status
"Market Basket 65","workplace","","","","","https://www.shopmarketbasket.com/","508-992-3049","","","New Bedford","MA","","","","","","","","website;public_phone","https://www.shopmarketbasket.com/store-locations/new-bedford-massachusetts-market-basket-65/","Market Basket","Market Basket #65","2026-08-17","","4","contact_page","manual:round2:market-basket-65:085:2026-08-17","manual","verified"
"Market Basket 80","workplace","","","","","https://www.shopmarketbasket.com/","774-404-7518","","","Plymouth","MA","","","","","","","","website;public_phone","https://www.shopmarketbasket.com/store-locations/plymouth-massachusetts-market-basket-80/","Market Basket","Market Basket #80","2026-08-17","","4","contact_page","manual:round2:market-basket-80:086:2026-08-17","manual","verified"
"Market Basket 52","workplace","","","","","https://www.shopmarketbasket.com/","508-822-8866","","","Raynham","MA","","","","","","","","website;public_phone","https://www.shopmarketbasket.com/store-locations/raynham-massachusetts-market-basket-52/","Market Basket","Market Basket #52","2026-08-17","","4","contact_page","manual:round2:market-basket-52:087:2026-08-17","manual","verified"
"Tech Etch Fall River","workplace","","","","","https://techetch.com/","508-675-5757","","","Fall River","MA","","","","","","","","website;public_phone","https://techetch.com/wp-content/uploads/2025/07/Tech-Etch-Responsible-Sourcing-250626.pdf","Tech Etch","Responsible Sourcing Policy","2026-08-17","2025-06-26","4","official_organization_page","manual:round2:tech-etch-fall-river:088:2026-08-17","manual","verified"
"Northeast Automatic Sprinkler Co., Inc.","workplace","","","","","https://northeastautomaticsprinkler.com/","781-582-2222","info@northeastautomaticsprinkler.com","","Kingston","MA","","","","","","","","website;public_phone;public_email","https://northeastautomaticsprinkler.com/contact/","Northeast Automatic Sprinkler","Contact","2026-08-17","","4","contact_page","manual:round2:northeast-automatic-sprinkler-co-inc:089:2026-08-17","manual","verified"
"Quality Beverage- Taunton","workplace","","","","","","508-822-6200","","","TAUNTON","MA","","","","","","","","public_phone","https://www.whately.org/town-administrator-selectboard/files/list-one-day-liquor-license-approved-wholesalers","Town of Whately / Massachusetts ABCC","Authorized Sources of Alcohol for One-Day Licenses","2026-08-17","","5","license","manual:round2:quality-beverage-taunton:090:2026-08-17","manual","verified"
"Peak Event Services - Stoughton","workplace","","","","","https://www.peakeventservices.com/","833-888-7325","","","Stoughton","MA","","","","","","","","website;public_phone","https://www.peakeventservices.com/faq/","PEAK Event Services","Frequently Asked Questions","2026-08-17","","4","contact_page","manual:round2:peak-event-services-stoughton:091:2026-08-17","manual","verified"
"Tobey Hospital","workplace","","","","","https://www.southcoast.org/locations/tobey-hospital/","508-295-0880","","","Wareham","MA","","","","","","","","website;public_phone","https://www.southcoast.org/locations/tobey-hospital/","Southcoast Health","Tobey Hospital","2026-08-17","","4","contact_page","manual:round2:tobey-hospital:092:2026-08-17","manual","verified"
"Gold Medal Bakery","workplace","","","","","https://www.goldmedalbakery.com/","508-674-5766","","","Fall River","MA","","","","","","","","website;public_phone","https://www.goldmedalbakery.com/retail/","Gold Medal Bakery","Retail and Contact","2026-08-17","","4","contact_page","manual:round2:gold-medal-bakery:093:2026-08-17","manual","verified"
"Encompass Health Rehab Hospital of Braintree","workplace","","","","","https://www.encompasshealth.com/locations/braintree-rehab","781-348-2500","","","Braintree","MA","","","","","","","","website;public_phone","https://www.encompasshealth.com/locations/braintree-rehab/contact-us","Encompass Health","Contact Encompass Health Rehabilitation Hospital of Braintree","2026-08-17","","4","contact_page","manual:round2:encompass-health-rehab-hospital-of-braintree:094:2026-08-17","manual","verified"
"KORSCH AMERICA, INC.","workplace","","","","","https://www.korsch.com/","508-238-9080","","","South Easton","MA","","","","","","","","website;public_phone","https://www.korsch.com/","KORSCH","KORSCH America Location and Contacts","2026-08-17","","4","official_organization_page","manual:round2:korsch-america-inc:095:2026-08-17","manual","verified"
"WESTERBEKE CORPORATION","workplace","","","","","https://www.westerbeke.com/","508-823-7677","help@westerbeke.com","","Taunton","MA","","","","","","","","website;public_phone;public_email","https://www.westerbeke.com/faq-information.htm","Westerbeke","Frequently Asked Questions - Obtaining Information","2026-08-17","","4","contact_page","manual:round2:westerbeke-corporation:096:2026-08-17","manual","verified"
"Matter Surfaces, Inc. MA","workplace","","","","","https://www.mattersurfaces.com/","800-628-7462","customercare@mattersurfaces.com","","Stoughton","MA","","","","","","","","website;public_phone;public_email","https://www.mattersurfaces.com/contact-us","Matter Surfaces","Contact Us","2026-08-17","","4","contact_page","manual:round2:matter-surfaces-inc-ma:097:2026-08-17","manual","verified"
"Sullivan Tire - Taunton Distribution Center","workplace","","","","","https://www.sullivantirewholesale.com/","508-408-0606","","","Taunton","MA","","","","","","","","website;public_phone","https://www.sullivantirewholesale.com/Dashboard/DashboardGlobal.aspx","Sullivan Tire Wholesale","Wholesale Portal and Warehouse Network","2026-08-17","","4","contact_page","manual:round2:sullivan-tire-taunton-distribution-center:098:2026-08-17","manual","verified"
"Advanced Instruments- Norwood","workplace","","","","","https://www.aicompanies.com/","781-320-9000","orders@aicompanies.com","","Norwood","MA","","","","","","","","website;public_phone;public_email","https://www.aicompanies.com.cn/contact/","Advanced Instruments","Contact and Global Headquarters","2026-08-17","","4","contact_page","manual:round2:advanced-instruments-norwood:099:2026-08-17","manual","verified"
"Integra LifeSciences","workplace","","","","","https://www.integralife.com/","800-654-2873","","","Braintree","MA","","","","","","","","website;public_phone","https://www.integralife.com/contact/","Integra LifeSciences","Contact Us - United States","2026-08-17","","4","contact_page","manual:round2:integra-lifesciences:100:2026-08-17","manual","verified"
"Braintree Laboratories","workplace","","","","","https://sebelapharma.com/","781-843-2202","","","Braintree","MA","","","","","","","","website;public_phone","https://sebelapharma.com/contact-us","Sebela Pharmaceuticals","Contact Us - Braintree Corporate and Legal","2026-08-17","","4","contact_page","manual:round2:braintree-laboratories:101:2026-08-17","manual","verified"
"Braintree Laboratories","workplace","","","","","","844-732-3521","info@sebelapharma.com","","Braintree","MA","","","","","","","","public_phone;public_email","https://sebelapharma.com/assets/media/Tego-NDA-PR-010926_Final.pdf","Sebela Pharmaceuticals","Tegoprazan NDA Press Release","2026-08-17","2026-01-09","4","official_organization_page","manual:round2:braintree-laboratories:102:2026-08-17","manual","verified"
"Theory Wellness, Inc.","workplace","","","","","https://theorywellness.org/","508-296-9250","","","Bridgewater","MA","","","","","","","","website;public_phone","https://theorywellness.org/ma/ma-faq/","Theory Wellness","Massachusetts FAQ","2026-08-17","","4","contact_page","manual:round2:theory-wellness-inc:103:2026-08-17","manual","verified"
"Theory Wellness, Inc.","workplace","","","","","","","feedback@theorywellness.org","","Bridgewater","MA","","","","","","","","public_email","https://shop.theorywellness.org/pages/contact","Theory Wellness","Contact Theory","2026-08-17","","4","contact_page","manual:round2:theory-wellness-inc:104:2026-08-17","manual","verified"
"T3 EXPO, LLC","workplace","","","","","https://www.t3expo.com/","888-698-3397","","","Lakeville","MA","","","","","","","","website;public_phone","https://www.t3expo.com/get-in-touch","T3 Expo","Get in Touch","2026-08-17","","4","contact_page","manual:round2:t3-expo-llc:105:2026-08-17","manual","verified"
